lat_info;lng_info;city_name;state_id;state_name;region_name
38,24582;-76,49412;Great Mills;MD;Maryland;Northeast
38,35582;-76,57212;Hollywood;MD;Maryland;Northeast
38,60823;-76,6086;Huntingtown;MD;Maryland;Northeast
38,29838;-76,91413;Issue;MD;Maryland;Northeast
38,27186;-76,63276;Leonardtown;MD;Maryland;Northeast
38,22795;-76,43139;Lexington Park;MD;Maryland;Northeast
38,33914;-76,6787;Loveville;MD;Maryland;Northeast
38,38358;-76,44537;Lusby;MD;Maryland;Northeast
38,56973;-77,15958;Marbury;MD;Maryland;Northeast
38,41886;-76,73238;Mechanicsville;MD;Maryland;Northeast
38,36928;-76,70741;Morganza;MD;Maryland;Northeast
38,26474;-76,84473;Mount Victoria;MD;Maryland;Northeast
38,43359;-77,19972;Nanjemoy;MD;Maryland;Northeast
38,21782;-76,44537;Park Hall;MD;Maryland;Northeast
38,2824;-76,42031;Patuxent River;MD;Maryland;Northeast
38,13307;-76,50019;Piney Point;MD;Maryland;Northeast
38,49992;-77,04016;Port Tobacco;MD;Maryland;Northeast
38,52164;-76,60072;Prince Frederick;MD;Maryland;Northeast
38,14308;-76,41027;Saint Inigoes;MD;Maryland;Northeast
38,43465;-76,52904;Saint Leonard;MD;Maryland;Northeast
38,18557;-76,43898;Saint Marys City;MD;Maryland;Northeast
38,33475;-76,46965;Solomons;MD;Maryland;Northeast
38,15916;-76,52631;Tall Timbers;MD;Maryland;Northeast
38,18352;-76,50682;Valley Lee;MD;Maryland;Northeast
38,45924;-77,08931;Welcome;MD;Maryland;Northeast
39,12877;-76,78803;Annapolis Junction;MD;Maryland;Northeast
39,04503;-76,90009;Beltsville;MD;Maryland;Northeast
38,96548;-76,85091;Lanham;MD;Maryland;Northeast
38,94204;-76,92623;Bladensburg;MD;Maryland;Northeast
38,80485;-76,65245;Lothian;MD;Maryland;Northeast
38,94306;-76,96517;Mount Rainier;MD;Maryland;Northeast
38,71813;-76,53987;North Beach;MD;Maryland;Northeast
38,98643;-76,73967;Bowie;MD;Maryland;Northeast
38,65573;-76,54292;Chesapeake Beach;MD;Maryland;Northeast
38,80628;-76,53139;Churchton;MD;Maryland;Northeast
38,6913;-76,62855;Owings;MD;Maryland;Northeast
39,00193;-76,93096;College Park;MD;Maryland;Northeast
38,88372;-76,89362;Capitol Heights;MD;Maryland;Northeast
38,80552;-76,99495;Oxon Hill;MD;Maryland;Northeast
38,83664;-76,91936;Suitland;MD;Maryland;Northeast
38,85348;-76,88377;District Heights;MD;Maryland;Northeast
38,81692;-76,94124;Temple Hills;MD;Maryland;Northeast
38,79552;-76,56221;Deale;MD;Maryland;Northeast
39,09892;-76,74479;Fort George G Meade;MD;Maryland;Northeast
38,80748;-76,87457;Andrews Air Force Base;MD;Maryland;Northeast
39,13786;-76,82134;Savage;MD;Maryland;Northeast
38,83374;-76,51146;Shady Side;MD;Maryland;Northeast
38,84533;-76,54654;Galesville;MD;Maryland;Northeast
38,98818;-76,81635;Glenn Dale;MD;Maryland;Northeast
38,99981;-76,88567;Greenbelt;MD;Maryland;Northeast
38,7785;-76,76911;Upper Marlboro;MD;Maryland;Northeast
38,86913;-76,6067;Harwood;MD;Maryland;Northeast
38,83733;-76,56647;West River;MD;Maryland;Northeast
38,76388;-76,57665;Tracys Landing;MD;Maryland;Northeast
38,94229;-76,93655;Hyattsville;MD;Maryland;Northeast
38,96677;-77,14357;Glen Echo;MD;Maryland;Northeast
39,00506;-77,10295;Bethesda;MD;Maryland;Northeast
38,98369;-77,07845;Chevy Chase;MD;Maryland;Northeast
38,97347;-77,16188;Cabin John;MD;Maryland;Northeast
39,15134;-77,07331;Olney;MD;Maryland;Northeast
39,20595;-77,05552;Brookeville;MD;Maryland;Northeast
39,11208;-77,40823;Poolesville;MD;Maryland;Northeast
39,17909;-77,41438;Bealsville;MD;Maryland;Northeast
39,1858;-77,32581;Boyds;MD;Maryland;Northeast
39,20831;-77,42473;Dickerson;MD;Maryland;Northeast
39,03413;-77,22149;Potomac;MD;Maryland;Northeast
39,13702;-77,13197;Derwood;MD;Maryland;Northeast
39,15072;-77,03069;Sandy Spring;MD;Maryland;Northeast
39,14653;-76,99886;Ashton;MD;Maryland;Northeast
39,18039;-77,01879;Brinklow;MD;Maryland;Northeast
39,10969;-76,93411;Burtonsville;MD;Maryland;Northeast
39,12534;-76,96834;Spencerville;MD;Maryland;Northeast
39,14068;-77,18865;Gaithersburg;MD;Maryland;Northeast
39,14077;-77,17456;Washington Grove;MD;Maryland;Northeast
39,17952;-77,197;Montgomery Village;MD;Maryland;Northeast
39,02696;-77,07781;Kensington;MD;Maryland;Northeast
39,03521;-77,09494;Garrett Park;MD;Maryland;Northeast
39,02155;-77,00919;Silver Spring;MD;Maryland;Northeast
38,98182;-77,00106;Takoma Park;MD;Maryland;Northeast
39,51077;-76,20274;Aberdeen;MD;Maryland;Northeast
39,44101;-76,16509;Aberdeen Proving Ground;MD;Maryland;Northeast
39,47032;-76,29378;Abingdon;MD;Maryland;Northeast
39,38953;-76,29851;Gunpowder;MD;Maryland;Northeast
39,04529;-76,49716;Arnold;MD;Maryland;Northeast
39,53606;-76,35164;Bel Air;MD;Maryland;Northeast
39,47498;-76,23667;Belcamp;MD;Maryland;Northeast
39,49002;-76,6659;Cockeysville;MD;Maryland;Northeast
39,4874;-76,65792;Hunt Valley;MD;Maryland;Northeast
39,03376;-76,60401;Crownsville;MD;Maryland;Northeast
38,93637;-76,63875;Davidsonville;MD;Maryland;Northeast
39,42953;-76,28947;Edgewood;MD;Maryland;Northeast
39,27105;-76,8924;Ellicott City;MD;Maryland;Northeast
39,52818;-76,43781;Fallston;MD;Maryland;Northeast
39,49568;-76,91057;Finksburg;MD;Maryland;Northeast
39,58569;-76,39228;Forest Hill;MD;Maryland;Northeast
39,4721;-76,45388;Fork;MD;Maryland;Northeast
39,20238;-76,44379;Fort Howard;MD;Maryland;Northeast
39,02624;-76,67083;Gambrills;MD;Maryland;Northeast
39,07805;-76,4338;Gibson Island;MD;Maryland;Northeast
39,45111;-76,50606;Glen Arm;MD;Maryland;Northeast
39,16893;-76,58346;Glen Burnie;MD;Maryland;Northeast
39,48516;-76,8081;Glyndon;MD;Maryland;Northeast
39,20414;-76,75301;Elkridge;MD;Maryland;Northeast
39,1583;-76,69953;Harmans;MD;Maryland;Northeast
39,56911;-76,14776;Havre De Grace;MD;Maryland;Northeast
39,48284;-76,46735;Hydes;MD;Maryland;Northeast
39,61659;-76,46317;Jarrettsville;MD;Maryland;Northeast
39,44462;-76,35601;Joppa;MD;Maryland;Northeast
39,44728;-76,41583;Kingsville;MD;Maryland;Northeast
39,20919;-76,66796;Linthicum Heights;MD;Maryland;Northeast
39,43773;-76,64318;Lutherville Timonium;MD;Maryland;Northeast
39,35044;-76,90654;Marriottsville;MD;Maryland;Northeast
39,71512;-76,65225;Maryland Line;MD;Maryland;Northeast
39,57568;-76,58089;Monkton;MD;Maryland;Northeast
39,05448;-76,71519;Odenton;MD;Maryland;Northeast
39,00967;-76,6839;Crofton;MD;Maryland;Northeast
39,42719;-76,77795;Owings Mills;MD;Maryland;Northeast
39,64723;-76,67703;Parkton;MD;Maryland;Northeast
39,11631;-76,49941;Pasadena;MD;Maryland;Northeast
39,40526;-76,44628;Perry Hall;MD;Maryland;Northeast
39,47495;-76,18921;Perryman;MD;Maryland;Northeast
39,69601;-76,42577;Pylesville;MD;Maryland;Northeast
39,37705;-76,81174;Randallstown;MD;Maryland;Northeast
39,48851;-76,80888;Reisterstown;MD;Maryland;Northeast
38,95062;-76,58569;Riva;MD;Maryland;Northeast
39,12058;-76,67767;Severn;MD;Maryland;Northeast
39,07737;-76,55613;Severna Park;MD;Maryland;Northeast
39,54905;-76,68107;Sparks Glencoe;MD;Maryland;Northeast
39,41649;-76,707;Stevenson;MD;Maryland;Northeast
39,65314;-76,36087;Street;MD;Maryland;Northeast
39,57183;-76,80597;Upperco;MD;Maryland;Northeast
39,43752;-76,397;Upper Falls;MD;Maryland;Northeast
39,70728;-76,30754;Whiteford;MD;Maryland;Northeast
39,65983;-76,56475;White Hall;MD;Maryland;Northeast
39,39084;-76,40164;White Marsh;MD;Maryland;Northeast
39,29487;-76,62237;Baltimore;MD;Maryland;Northeast
39,40353;-76,63024;Towson;MD;Maryland;Northeast
39,32417;-76,72017;Gwynn Oak;MD;Maryland;Northeast
39,38401;-76,72547;Pikesville;MD;Maryland;Northeast
39,23097;-76,44383;Sparrows Point;MD;Maryland;Northeast
39,345;-76,3966;Middle River;MD;Maryland;Northeast
39,26424;-76,49537;Dundalk;MD;Maryland;Northeast
39,2078;-76,5627;Curtis Bay;MD;Maryland;Northeast
39,24024;-76,67913;Halethorpe;MD;Maryland;Northeast
39,27272;-76,74687;Catonsville;MD;Maryland;Northeast
39,395;-76,53252;Parkville;MD;Maryland;Northeast
39,3342;-76,78217;Windsor Mill;MD;Maryland;Northeast
38,98967;-76,5505;Annapolis;MD;Maryland;Northeast
39,63661;-79,30786;Accident;MD;Maryland;Northeast
39,70666;-78,80203;Corriganville;MD;Maryland;Northeast
39,71692;-78,77474;Ellerslie;MD;Maryland;Northeast
39,68878;-78,54138;Flintstone;MD;Maryland;Northeast
39,65559;-78,96025;Frostburg;MD;Maryland;Northeast
39,65619;-79,16924;Grantsville;MD;Maryland;Northeast
39,40133;-79,22109;Kitzmiller;MD;Maryland;Northeast
39,59828;-79,01074;Lonaconing;MD;Maryland;Northeast
39,47659;-79,05929;Luke;MD;Maryland;Northeast
39,55727;-79,36732;McHenry;MD;Maryland;Northeast
39,64157;-78,96231;Midlothian;MD;Maryland;Northeast
39,6991;-78,86513;Mount Savage;MD;Maryland;Northeast
39,58777;-78,55685;Oldtown;MD;Maryland;Northeast
39,5191;-78,92353;Rawlings;MD;Maryland;Northeast
39,56508;-78,70632;Spring Gap;MD;Maryland;Northeast
39,50326;-79,05046;Westernport;MD;Maryland;Northeast
39,13398;-75,85644;Barclay;MD;Maryland;Northeast
39,3652;-76,06845;Betterton;MD;Maryland;Northeast
38,74928;-76,27695;Bozman;MD;Maryland;Northeast
38,40821;-76,17381;Church Creek;MD;Maryland;Northeast
39,11915;-75,96268;Church Hill;MD;Maryland;Northeast
38,83407;-76,27212;Claiborne;MD;Maryland;Northeast
38,86925;-75,99216;Cordova;MD;Maryland;Northeast
38,33902;-76,08398;Crapo;MD;Maryland;Northeast
38,23528;-76,04967;Crocheron;MD;Maryland;Northeast
39,23577;-75,92238;Crumpton;MD;Maryland;Northeast
38,86111;-75,82753;Denton;MD;Maryland;Northeast
38,58784;-75,94598;East New Market;MD;Maryland;Northeast
38,72287;-75,77478;Federalsburg;MD;Maryland;Northeast
38,27995;-76,185;Fishing Creek;MD;Maryland;Northeast
39,34006;-75,83826;Galena;MD;Maryland;Northeast
39,0261;-75,79839;Goldsboro;MD;Maryland;Northeast
38,94513;-76,20263;Grasonville;MD;Maryland;Northeast
38,91696;-75,94161;Hillsboro;MD;Maryland;Northeast
38,6442;-75,87124;Hurlock;MD;Maryland;Northeast
39,11728;-75,87441;Ingleside;MD;Maryland;Northeast
39,31979;-75,96216;Kennedyville;MD;Maryland;Northeast
38,80114;-76,2831;Mcdaniel;MD;Maryland;Northeast
39,31286;-75,80795;Massey;MD;Maryland;Northeast
38,72028;-76,28108;Neavitt;MD;Maryland;Northeast
38,9534;-75,99042;Queen Anne;MD;Maryland;Northeast
38,94071;-76,13819;Queenstown;MD;Maryland;Northeast
38,57442;-75,79985;Rhodesdale;MD;Maryland;Northeast
38,95534;-75,88839;Ridgely;MD;Maryland;Northeast
39,12905;-76,21967;Rock Hall;MD;Maryland;Northeast
38,7136;-76,20209;Royal Oak;MD;Maryland;Northeast
38,78333;-76,23303;Saint Michaels;MD;Maryland;Northeast
38,6081;-75,94732;Secretary;MD;Maryland;Northeast
38,75158;-76,34469;Sherwood;MD;Maryland;Northeast
39,34377;-76,05188;Still Pond;MD;Maryland;Northeast
39,18967;-75,85139;Sudlersville;MD;Maryland;Northeast
38,45897;-76,28509;Taylors Island;MD;Maryland;Northeast
38,69658;-76,33562;Tilghman;MD;Maryland;Northeast
38,27707;-76,06148;Toddville;MD;Maryland;Northeast
38,65235;-76,04163;Trappe;MD;Maryland;Northeast
38,29011;-76,0884;Wingate;MD;Maryland;Northeast
38,78628;-76,30548;Wittman;MD;Maryland;Northeast
38,48454;-76,18544;Woolford;MD;Maryland;Northeast
39,30889;-76,10336;Worton;MD;Maryland;Northeast
38,91722;-76,08875;Wye Mills;MD;Maryland;Northeast
39,66808;-78,01247;Big Pool;MD;Maryland;Northeast
39,52618;-77,66933;Boonsboro;MD;Maryland;Northeast
39,41059;-77,51003;Braddock Heights;MD;Maryland;Northeast
39,33865;-77,43147;Buckeystown;MD;Maryland;Northeast
39,39343;-77,62734;Burkittsville;MD;Maryland;Northeast
39,70501;-77,49977;Cascade;MD;Maryland;Northeast
39,66575;-77,91457;Clear Spring;MD;Maryland;Northeast
39,32825;-77,01056;Cooksville;MD;Maryland;Northeast
39,68865;-77,33096;Emmitsburg;MD;Maryland;Northeast
39,55004;-77,75838;Fairplay;MD;Maryland;Northeast
39,60583;-77,70382;Funkstown;MD;Maryland;Northeast
39,2543;-77,01959;Glenelg;MD;Maryland;Northeast
39,63233;-77,73902;Hagerstown;MD;Maryland;Northeast
39,33684;-77,31131;Ijamsville;MD;Maryland;Northeast
39,45758;-77,70118;Keedysville;MD;Maryland;Northeast
39,59902;-77,25906;Keymar;MD;Maryland;Northeast
39,48058;-77,24842;Libertytown;MD;Maryland;Northeast
39,65928;-78,39859;Little Orleans;MD;Maryland;Northeast
39,69773;-77,74638;Maugansville;MD;Maryland;Northeast
39,35245;-77,25791;Monrovia;MD;Maryland;Northeast
39,3955;-77,15869;Mount Airy;MD;Maryland;Northeast
39,53725;-77,55301;Myersville;MD;Maryland;Northeast
39,4088;-77,27844;New Market;MD;Maryland;Northeast
39,27918;-77,5287;Point Of Rocks;MD;Maryland;Northeast
39,61576;-77,33754;Rocky Ridge;MD;Maryland;Northeast
39,42447;-77,65398;Rohrersville;MD;Maryland;Northeast
39,67676;-77,46777;Sabillasville;MD;Maryland;Northeast
39,4552;-77,75995;Sharpsburg;MD;Maryland;Northeast
39,64885;-77,55903;Smithsburg;MD;Maryland;Northeast
39,67169;-77,17317;Taneytown;MD;Maryland;Northeast
39,59429;-77,41958;Thurmont;MD;Maryland;Northeast
39,54267;-77,18713;Union Bridge;MD;Maryland;Northeast
39,48963;-77,34357;Walkersville;MD;Maryland;Northeast
39,29705;-76,97388;West Friendship;MD;Maryland;Northeast
39,53858;-77,29985;Woodsboro;MD;Maryland;Northeast
38,29005;-75,68887;Allen;MD;Maryland;Northeast
38,42658;-75,17293;Bishopville;MD;Maryland;Northeast
38,29176;-75,88669;Bivalve;MD;Maryland;Northeast
37,98081;-75,83537;Crisfield;MD;Maryland;Northeast
38,16664;-75,90611;Deal Island;MD;Maryland;Northeast
37,97982;-76,02871;Ewell;MD;Maryland;Northeast
38,32077;-75,62353;Fruitland;MD;Maryland;Northeast
38,09892;-75,38324;Girdletree;MD;Maryland;Northeast
38,53355;-75,93758;Linkwood;MD;Maryland;Northeast
38,4594;-75,76731;Mardela Springs;MD;Maryland;Northeast
38,01452;-75,73098;Marion Station;MD;Maryland;Northeast
38,37006;-75,46064;Parsonsburg;MD;Maryland;Northeast
38,36171;-75,39867;Pittsville;MD;Maryland;Northeast
38,07825;-75,54375;Pocomoke City;MD;Maryland;Northeast
38,20453;-75,7102;Princess Anne;MD;Maryland;Northeast
38,33807;-75,79224;Quantico;MD;Maryland;Northeast
38,53525;-75,72834;Sharptown;MD;Maryland;Northeast
38,39716;-75,21514;Showell;MD;Maryland;Northeast
38,19167;-75,40327;Snow Hill;MD;Maryland;Northeast
38,28605;-75,83296;Tyaskin;MD;Maryland;Northeast
37,9672;-76,02137;Tylerton;MD;Maryland;Northeast
38,11025;-75,79399;Upper Fairmount;MD;Maryland;Northeast
38,4163;-75,29399;Whaleyville;MD;Maryland;Northeast
38,39266;-75,35417;Willards;MD;Maryland;Northeast
39,55229;-76,06157;Perry Point;MD;Maryland;Northeast
39,57274;-76,04378;Perryville;MD;Maryland;Northeast
39,62303;-76,07812;Port Deposit;MD;Maryland;Northeast
39,68931;-76,03886;Rising Sun;MD;Maryland;Northeast
39,40973;-75,87073;Cecilton;MD;Maryland;Northeast
39,50095;-75,84764;Chesapeake City;MD;Maryland;Northeast
39,67106;-76,09823;Colora;MD;Maryland;Northeast
39,68327;-76,16662;Conowingo;MD;Maryland;Northeast
39,42047;-75,93372;Earleville;MD;Maryland;Northeast
39,65675;-75,83449;Elk Mills;MD;Maryland;Northeast
39,62568;-75,85904;Elkton;MD;Maryland;Northeast
38,59874;-77,3491;Dumfries;VA;Virginia;Southeast
38,89411;-77,22159;Dunn Loring;VA;Virginia;Southeast
38,74992;-77,31536;Fairfax Station;VA;Virginia;Southeast
38,8485;-77,14212;Falls Church;VA;Virginia;Southeast
38,70525;-77,15636;Fort Belvoir;VA;Virginia;Southeast
39,01032;-77,30258;Great Falls;VA;Virginia;Southeast
38,67998;-77,2055;Lorton;VA;Virginia;Southeast
38,8909;-77,33025;Oakton;VA;Virginia;Southeast
38,68217;-77,26073;Occoquan;VA;Virginia;Southeast
38,5742;-77,3895;Triangle;VA;Virginia;Southeast
38,88011;-77,07482;Fort Myer;VA;Virginia;Southeast
38,07177;-77,28624;Bowling Green;VA;Virginia;Southeast
37,8637;-76,35043;Burgess;VA;Virginia;Southeast
38,35875;-77,86093;Burr Hill;VA;Virginia;Southeast
37,97216;-76,57288;Callao;VA;Virginia;Southeast
38,04698;-77,07471;Caret;VA;Virginia;Southeast
37,7764;-76,8156;Center Cross;VA;Virginia;Southeast
38,18078;-76,99776;Colonial Beach;VA;Virginia;Southeast
38,33996;-77,03238;Dahlgren;VA;Virginia;Southeast
37,83599;-76,85032;Dunnsville;VA;Virginia;Southeast
37,95897;-76,67257;Haynesville;VA;Virginia;Southeast
37,88316;-76,41386;Heathsville;VA;Virginia;Southeast
38,03807;-77,06872;Hustle;VA;Virginia;Southeast
37,73723;-76,35245;Kilmarnock;VA;Virginia;Southeast
38,2717;-77,15996;King George;VA;Virginia;Southeast
38,04986;-76,58796;Kinsale;VA;Virginia;Southeast
37,76346;-76,72675;Laneview;VA;Virginia;Southeast
38,31732;-77,7913;Locust Grove;VA;Virginia;Southeast
37,98352;-76,50323;Lottsburg;VA;Virginia;Southeast
38,11651;-76,80634;Montross;VA;Virginia;Southeast
38,01036;-76,67942;Oldhams;VA;Virginia;Southeast
38,08473;-77,67062;Partlow;VA;Virginia;Southeast
38,18941;-77,27334;Rappahannock Academy;VA;Virginia;Southeast
37,85865;-76,28731;Reedville;VA;Virginia;Southeast
38,29348;-77,88837;Rhoadesville;VA;Virginia;Southeast
37,94342;-77,44565;Ruther Glen;VA;Virginia;Southeast
37,82929;-76,69256;Sharps;VA;Virginia;Southeast
38,17273;-77,70575;Spotsylvania;VA;Virginia;Southeast
37,91289;-76,96196;Tappahannock;VA;Virginia;Southeast
37,69398;-76,43277;Weems;VA;Virginia;Southeast
37,65063;-76,36268;White Stone;VA;Virginia;Southeast
38,10941;-77,44419;Woodford;VA;Virginia;Southeast
38,81803;-78,28102;Bentonville;VA;Virginia;Southeast
39,16374;-77,98512;Berryville;VA;Virginia;Southeast
39,06417;-78,03317;Boyce;VA;Virginia;Southeast
38,85158;-78,13734;Chester Gap;VA;Virginia;Southeast
39,26535;-78,09507;Clear Brook;VA;Virginia;Southeast
39,37397;-78,31172;Cross Junction;VA;Virginia;Southeast
38,76554;-78,11371;Flint Hill;VA;Virginia;Southeast
38,92909;-78,18052;Front Royal;VA;Virginia;Southeast
39,25057;-78,3605;Gore;VA;Virginia;Southeast
38,82625;-78,0321;Hume;VA;Virginia;Southeast
38,80737;-78,13302;Huntly;VA;Virginia;Southeast
38,9034;-78,00801;Markham;VA;Virginia;Southeast
38,96362;-78,5314;Maurertown;VA;Virginia;Southeast
38,75893;-78,35817;Rileyville;VA;Virginia;Southeast
38,83921;-78,42894;Fort Valley;VA;Virginia;Southeast
39,06863;-78,4586;Star Tannery;VA;Virginia;Southeast
39,06443;-78,21425;Stephens City;VA;Virginia;Southeast
39,21723;-78,08901;Stephenson;VA;Virginia;Southeast
38,95628;-78,4383;Toms Brook;VA;Virginia;Southeast
39,05;-78,11716;White Post;VA;Virginia;Southeast
38,44038;-77,99633;Culpeper;VA;Virginia;Southeast
38,32769;-78,21732;Aroda;VA;Virginia;Southeast
38,46239;-78,27634;Banco;VA;Virginia;Southeast
38,55632;-77,75884;Bealeton;VA;Virginia;Southeast
38,52068;-77,89363;Brandy Station;VA;Virginia;Southeast
38,41032;-78,18541;Brightwood;VA;Virginia;Southeast
38,47076;-77,82026;Elkwood;VA;Virginia;Southeast
38,52888;-78,28337;Etlan;VA;Virginia;Southeast
38,48044;-77,6468;Goldvein;VA;Virginia;Southeast
38,46304;-78,22645;Haywood;VA;Virginia;Southeast
38,33789;-78,38821;Hood;VA;Virginia;Southeast
38,63286;-77,90752;Jeffersonton;VA;Virginia;Southeast
38,44029;-78,1527;Leon;VA;Virginia;Southeast
38,40179;-77,81796;Lignum;VA;Virginia;Southeast
38,35658;-78,01596;Mitchells;VA;Virginia;Southeast
38,36782;-78,16635;Oakpark;VA;Virginia;Southeast
38,34413;-78,26151;Pratts;VA;Virginia;Southeast
38,30886;-78,19153;Radiant;VA;Virginia;Southeast
38,33191;-78,0467;Rapidan;VA;Virginia;Southeast
38,52757;-77,81119;Remington;VA;Virginia;Southeast
38,47941;-78,18336;Reva;VA;Virginia;Southeast
38,39633;-77,69673;Richardsville;VA;Virginia;Southeast
38,59024;-78,00205;Rixeyville;VA;Virginia;Southeast
38,28692;-78,27685;Rochelle;VA;Virginia;Southeast
38,63805;-78,26163;Sperryville;VA;Virginia;Southeast
38,44541;-77,86819;Stevensburg;VA;Virginia;Southeast
38,4589;-77,71179;Sumerduck;VA;Virginia;Southeast
38,52477;-78,37132;Syria;VA;Virginia;Southeast
38,62922;-78,0195;Viewtown;VA;Virginia;Southeast
38,61945;-78,18394;Woodville;VA;Virginia;Southeast
38,40519;-78,87931;Harrisonburg;VA;Virginia;Southeast
38,84466;-78,78554;Basye;VA;Virginia;Southeast
38,79264;-78,9757;Bergton;VA;Virginia;Southeast
38,63469;-78,80939;Broadway;VA;Virginia;Southeast
38,74387;-79,00948;Criders;VA;Virginia;Southeast
38,65789;-78,97902;Fulks Run;VA;Virginia;Southeast
38,56395;-79,10005;Hinton;VA;Virginia;Southeast
38,45778;-78,75692;Keezletown;VA;Virginia;Southeast
38,55709;-78,85769;Linville;VA;Virginia;Southeast
38,67199;-78,4548;Luray;VA;Virginia;Southeast
38,38642;-78,73845;McGaheysville;VA;Virginia;Southeast
38,33887;-78,89417;Mount Crawford;VA;Virginia;Southeast
38,77191;-78,6992;Mount Jackson;VA;Virginia;Southeast
38,36703;-79,16053;Mount Solon;VA;Virginia;Southeast
38,77991;-78,8375;Orkney Springs;VA;Virginia;Southeast
38,38791;-78,79239;Penn Laird;VA;Virginia;Southeast
38,71792;-78,70972;Quicksburg;VA;Virginia;Southeast
38,56668;-78,92048;Singers Glen;VA;Virginia;Southeast
38,65156;-78,76406;Timberville;VA;Virginia;Southeast
38,08874;-78,55569;Charlottesville;VA;Virginia;Southeast
37,68621;-78,92511;Arrington;VA;Virginia;Southeast
38,18671;-78,32405;Barboursville;VA;Virginia;Southeast
37,90374;-78,71696;Covesville;VA;Virginia;Southeast
38,15037;-78,69743;Crozet;VA;Virginia;Southeast
38,25785;-78,55474;Dyke;VA;Virginia;Southeast
38,1671;-78,49974;Earlysville;VA;Virginia;Southeast
37,81297;-78,60891;Esmont;VA;Virginia;Southeast
37,86256;-78,78248;Faber;VA;Virginia;Southeast
38,10575;-78,97288;Fishersville;VA;Virginia;Southeast
38,20559;-78,59705;Free Union;VA;Virginia;Southeast
38,10397;-78,19684;Gordonsville;VA;Virginia;Southeast
38,04326;-78,32624;Keswick;VA;Virginia;Southeast
38,35154;-78,12264;Locust Dale;VA;Virginia;Southeast
37,788;-78,88257;Lovingston;VA;Virginia;Southeast
38,22998;-78,1918;Montpelier Station;VA;Virginia;Southeast
37,8983;-78,89611;Nellysford;VA;Virginia;Southeast
37,93758;-78,64794;North Garden;VA;Virginia;Southeast
37,71722;-78,98861;Piney River;VA;Virginia;Southeast
38,24111;-78,39407;Ruckersville;VA;Virginia;Southeast
37,79699;-78,69367;Schuyler;VA;Virginia;Southeast
37,75019;-78,80299;Shipman;VA;Virginia;Southeast
38,33588;-78,46915;Stanardsville;VA;Virginia;Southeast
37,84555;-79,04036;Tyro;VA;Virginia;Southeast
38,29328;-78,11943;Woodberry Forest;VA;Virginia;Southeast
37,34917;-77,96357;Amelia Court House;VA;Virginia;Southeast
37,68307;-78,40567;Arvonia;VA;Virginia;Southeast
37,81038;-77,18717;Aylett;VA;Virginia;Southeast
37,47562;-76,80691;Barhamsville;VA;Virginia;Southeast
37,93127;-77,63124;Beaverdam;VA;Virginia;Southeast
37,40102;-76,37187;Bohannon;VA;Virginia;Southeast
37,7353;-78,26432;Bremo Bluff;VA;Virginia;Southeast
37,78293;-76,96586;Bruington;VA;Virginia;Southeast
37,92448;-77,77554;Bumpass;VA;Virginia;Southeast
37,41447;-76,36204;Cardinal;VA;Virginia;Southeast
37,64551;-78,13183;Cartersville;VA;Virginia;Southeast
37,34652;-77,05962;Charles City;VA;Virginia;Southeast
37,65552;-76,68199;Church View;VA;Virginia;Southeast
37,49809;-76,37679;Cobbs Creek;VA;Virginia;Southeast
37,65503;-77,80596;Crozier;VA;Virginia;Southeast
37,55519;-76,34357;Deltaville;VA;Virginia;Southeast
37,42937;-76,27069;Diggs;VA;Virginia;Southeast
37,84765;-77,48973;Doswell;VA;Virginia;Southeast
37,48918;-76,41986;Dutton;VA;Virginia;Southeast
37,7706;-78,21852;Fork Union;VA;Virginia;Southeast
37,70424;-77,56539;Glen Allen;VA;Virginia;Southeast
37,258;-76,50404;Gloucester Point;VA;Virginia;Southeast
37,71694;-77,99882;Goochland;VA;Virginia;Southeast
37,8016;-77,92979;Gum Spring;VA;Virginia;Southeast
37,49836;-76,28831;Gwynn;VA;Virginia;Southeast
37,49511;-76,33727;Hallieford;VA;Virginia;Southeast
37,55065;-76,38528;Hardyville;VA;Virginia;Southeast
37,54326;-76,45228;Hartfield;VA;Virginia;Southeast
37,29543;-76,48148;Hayes;VA;Virginia;Southeast
37,54938;-77,31591;Henrico;VA;Virginia;Southeast
37,47328;-76,30499;Hudgins;VA;Virginia;Southeast
37,31899;-78,11111;Jetersville;VA;Virginia;Southeast
37,8864;-78,11162;Kents Store;VA;Virginia;Southeast
37,70623;-76,84205;King And Queen Court House;VA;Virginia;Southeast
37,66296;-77,05394;King William;VA;Virginia;Southeast
37,47593;-76,91212;Lanexa;VA;Virginia;Southeast
37,64647;-76,80167;Little Plymouth;VA;Virginia;Southeast
37,59402;-76,50755;Locust Hill;VA;Virginia;Southeast
38,00153;-78,03595;Louisa;VA;Virginia;Southeast
37,71053;-77,83325;Maidens;VA;Virginia;Southeast
37,6506;-77,72754;Manakin Sabot;VA;Virginia;Southeast
37,71524;-77,2062;Manquin;VA;Virginia;Southeast
37,65523;-76,73015;Mascot;VA;Virginia;Southeast
37,43263;-76,32445;Mathews;VA;Virginia;Southeast
37,58338;-76,76578;Mattaponi;VA;Virginia;Southeast
37,97736;-77,87365;Mineral;VA;Virginia;Southeast
37,45139;-76,27978;Moon;VA;Virginia;Southeast
37,40872;-77,78468;Moseley;VA;Virginia;Southeast
37,65238;-78,3031;New Canton;VA;Virginia;Southeast
